account_id,acct_tx_count,acct_tx_velocity,acct_active_days,acct_amount_total,acct_amount_avg,acct_amount_std,acct_age_days,acct_kyc_unverified,dev_unique_count,dev_tx_per_device,dev_max_accts_per_device,dev_shared_count,dev_shared_ratio,dev_concentration,net_unique_ip_count,net_tx_per_ip,net_max_accts_per_ip,net_shared_ip_count,net_shared_ip_ratio,net_ip_concentration,tx_velocity,tx_amount_mean,tx_amount_max,tx_amount_concentration,tx_time_spread_hours,tx_hour_mode,tx_weekend_ratio,merch_unique_count,merch_concentration,merch_max_accts_per_merchant,merch_top_category,merch_avg_age_days,graph_degree,graph_weighted_degree,graph_connected_devices,graph_connected_ips,graph_connected_merchants,graph_shared_devices,graph_shared_ips,graph_proj_degree,graph_proj_weighted_degree,graph_community_size,graph_community_density,graph_community_fraud_ratio,graph_community_shared_device_ratio,graph_community_shared_ip_ratio,phase,is_fraud_account,fraud_cluster_id,device_drift_score,network_drift_score,merchant_drift_score,graph_drift_score,community_drift_score,account_drift_score,transaction_drift_score,behavioral_drift_score,relational_drift_score,account_genome_drift,relational_anomaly_score,net_ip_persistence_score,merch_persistence_score,dev_mutation_score,relational_stability_score,topology_drift_score,behavioral_shift_score,genome_drift_score
3293e810-8fb4-42d6-b5c3-11b967920cec,0.2608695652173913,0.2608695652173913,0.36363636363636365,0.2962005395911362,0.48876559367715033,0.4318087920834097,0.5757575757575758,0,0.4,0.15,0.8,0.4,1.0,0.8333333333333334,0.6,0.2,0.4166666666666667,0.4,0.6666666666666666,0.5,0.2608695652173913,0.48876559367715033,0.9969559817358904,0.3412024893629837,0.9242246836361105,0.13043478260869565,0.3333333333333333,0.5,0.6666666666666666,0.6451612903225806,3.0,0.6666666666666667,0.6153846153846154,0.2608695652173913,0.4,0.6,0.5,0.4,0.4,0.4935897435897436,0.4968944099378882,0.3756345177664975,0.23017671046669685,0.0,0.4728141072740632,0.3958333333333333,T2,False,none,0.12701085943458656,0.23517357134805864,0.33434330718359945,0.28742456820875306,0.13953759775518945,0.1621355665956764,0.83296,0.1874093819822406,0.3057352271947242,0.2504178840517381,0.3234955518986269,0.29629633333333333,0.43010751612903225,0.222222,0.6262626363636363,0.3333333376623377,0.2500112506750405,0.6022052975415805
087b38e2-9611-4614-b0d1-e678fe4359f1,0.13043478260869565,0.13043478260869565,0.2727272727272727,0.17670727758693644,0.5831754226786464,0.5366477921145709,0.32323232323232326,0,0.4,0.075,0.8666666666666667,0.4,1.0,0.6666666666666666,0.2,0.3,0.16666666666666666,0.2,1.0,1.0,0.13043478260869565,0.5831754226786464,0.8269009614057683,0.474374257800623,0.8034894313282932,0.21739130434782608,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.5015290519877675,0.38461538461538464,0.13043478260869565,0.4,0.2,0.3333333333333333,0.4,0.2,0.41025641025641024,0.39751552795031053,0.583756345177665,0.1867920253738106,0.13190184049079756,0.5867009551800147,0.5138888888888888,T2,False,none,0.19130952196835696,0.1862227476075864,0.2830230203395541,0.054501411778700035,0.037803909951087136,0.0471822964536311,0.448489,0.08463847584427786,0.12152813970575149,0.08712054922050577,0.13624203934361884,0.22222233333333333,0.6666666774193548,0.533334,0.969697,0.27705627272727273,0.1250057503450207,0.8854961919468557
d544c8f4-67ea-4616-bff8-1781d458079c,0.08695652173913043,0.08695652173913043,0.18181818181818182,0.04780857754052763,0.23666926282488776,0.13309535116016313,0.15151515151515152,1,0.2,0.1,0.5333333333333333,0.2,1.0,1.0,0.4,0.1,0.25,0.2,0.5,0.5,0.08695652173913043,0.23666926282488776,0.3008298049788299,0.6378772200641211,0.10928290851702069,0.34782608695652173,1.0,0.16666666666666666,1.0,0.5483870967741935,2.0,0.5779816513761468,0.3076923076923077,0.08695652173913043,0.2,0.4,0.16666666666666666,0.2,0.2,0.16025641025641027,0.15527950310559005,0.34517766497461927,0.2882872677843226,0.0,0.3159441587068332,0.33043981481481477,T2,False,none,0.05829345462862947,0.28514359217718876,0.3461840467905745,0.1530137602640831,0.2640252566835181,0.15998358044043667,1.148687,0.2079576531305383,0.2785496553880729,0.24860726699981064,0.11701849858950869,0.25,0.5483870967741935,0.333334,0.560606090909091,0.16233766233766234,0.05555833350001,0.5407124014723359
1aeeef32-ba70-48d6-9c7c-0a28be73e955,0.17391304347826086,0.17391304347826086,0.2727272727272727,0.18616928207048586,0.460801690982231,0.5289257940644937,0.37373737373737376,0,0.2,0.2,0.6666666666666666,0.2,1.0,1.0,0.2,0.4,0.3333333333333333,0.2,1.0,1.0,0.17391304347826086,0.460801690982231,0.8880593283559701,0.4835662804905939,0.6179415024166082,0.2608695652173913,0.5,0.3333333333333333,0.75,0.7419354838709677,0.0,0.44724770642201833,0.3076923076923077,0.17391304347826086,0.2,0.2,0.3333333333333333,0.2,0.2,0.3333333333333333,0.32298136645962733,0.48223350253807107,0.2322156773901223,0.0,0.4485672299779574,0.6660879629629629,T2,False,none,0.16317153120388236,0.16765223782907232,0.14609284574434367,0.037502272320233,0.08893830618374514,0.041046291876631474,0.421491,0.06981914389815015,0.08838183662521831,0.06002955083045635,0.08032802971442175,0.3333333333333333,0.5564516129032258,0.3,0.7272727272727273,0.33766233766233766,0.1481551393083585,0.698473229124181
5799f55c-506b-42a2-886b-e44c148beb85,0.21739130434782608,0.2173913043478261,0.45454545454545453,0.2790242106396408,0.5525071661996258,0.6069444031775528,0.6363636363636364,0,0.8,0.0625,0.5333333333333333,0.8,1.0,0.4,0.4,0.25,0.3333333333333333,0.4,1.0,0.8,0.2173913043478261,0.5525071661996258,0.9856219137314823,0.3580886167743773,0.6398366105982628,0.8260869565217391,0.0,0.5,0.6,0.9032258064516129,2.0,0.5100917431192661,0.6923076923076923,0.21739130434782608,0.8,0.4,0.5,0.8,0.4,0.5576923076923077,0.546583850931677,0.49746192893401014,0.25079293158133215,0.0,0.6678912564290962,0.6053240740740741,T2,False,none,0.5223338382781841,0.01356971885884026,0.3028350212017527,0.4702518419654621,0.02886198724213021,0.1868464349315702,0.907414,0.3186814536338929,0.3133779595821437,0.33645503967909784,0.39352948841069985,0.19999999999999998,0.5419354838709678,0.533334,0.8787879090909091,0.22597402597402597,0.231491389483369,0.804071159994568
2e94cfaf-3ab7-4d59-9501-ea5856cc3bfc,0.043478260869565216,0.043478260869565216,0.09090909090909091,0.0961968090444671,0.9524160330167091,0.0,0.45454545454545453,0,0.2,0.05,0.8,0.2,1.0,1.0,0.2,0.1,0.5,0.2,1.0,1.0,0.043478260869565216,0.9524160330167091,0.9489396936381618,1.0,0.0,0.43478260869565216,0.0,0.16666666666666666,1.0,0.6451612903225806,2.0,0.3119266055045872,0.23076923076923078,0.043478260869565216,0.2,0.2,0.16666666666666666,0.2,0.2,0.22435897435897437,0.21739130434782608,0.18781725888324874,0.3898957861350249,0.0,0.23952975753122702,0.1996527777777778,T2,False,none,0.19912504263270267,0.16836359193091435,0.25738936778746446,0.16673672637366588,0.46432432536415325,0.23009021751650371,1.32127,0.3112228568095243,0.28716406375129977,0.31768887666300405,0.18388667167483577,0.3333333333333333,0.6451612903225806,1.0,0.6363636363636364,0.22727272727272727,0.027779166750005,0.6488548359652798
b43be182-9bb2-4581-95e9-491474acbfb2,0.13043478260869565,0.13043478260869565,0.2727272727272727,0.13522542335115412,0.446275583533398,0.4468407404519391,0.7474747474747475,0,0.2,0.15,0.2,0.2,1.0,1.0,0.4,0.15,0.5833333333333334,0.4,1.0,0.6666666666666666,0.13043478260869565,0.446275583533398,0.6943941663649981,0.5205587691126684,0.39104723555112014,0.21739130434782608,0.0,0.3333333333333333,0.6666666666666666,0.7741935483870968,0.0,0.581039755351682,0.38461538461538464,0.13043478260869565,0.2,0.4,0.3333333333333333,0.2,0.4,0.30128205128205127,0.2919254658385093,0.48223350253807107,0.2322156773901223,0.0,0.4485672299779574,0.6660879629629629,T2,False,none,0.16159605442985323,0.13484233229424483,0.20435962737081964,0.012922235741337551,0.08893830618374514,0.06804352700102718,0.256846,0.06498631087477619,0.07925794666714125,0.052101942666872625,0.18703795752493493,0.5,0.5161290322580645,0.333334,0.7575757272727273,0.3051948051948052,0.1250057503450207,0.7633586440184242
5e1bdc01-72ca-4101-ba81-2077e959ada6,0.21739130434782608,0.2173913043478261,0.36363636363636365,0.22519992384818865,0.4459275109801434,0.5046619960750784,0.21212121212121213,0,0.4,0.125,0.6,0.4,1.0,0.6,0.2,0.5,0.08333333333333333,0.0,0.0,1.0,0.2173913043478261,0.4459275109801434,0.9400816404898429,0.42317439767795073,0.575503194100343,0.9130434782608695,0.2,0.5,0.4,0.9032258064516129,0.0,0.5357798165137615,0.46153846153846156,0.21739130434782608,0.4,0.2,0.5,0.4,0.0,0.4935897435897436,0.4782608695652174,0.5482233502538071,0.20355686452197552,0.0,0.7292432035268186,0.3952546296296296,T2,False,none,0.0795593386172108,0.6882644570170677,0.42697123770778356,0.22732946845683494,0.061878169268769385,0.12372213971888614,0.730988,0.13788483634836926,0.3943855331633366,0.2672333227440291,0.19584997584389524,0.0,0.36129032258064514,0.0,0.8484848181818182,0.3333333376623377,0.3472343340600436,0.7124681135520525
6b0e34f4-bdcf-4610-945c-20d9d09d7a8e,0.043478260869565216,0.043478260869565216,0.09090909090909091,0.006030307042238101,0.059704278843451655,0.0,0.31313131313131315,1,0.2,0.05,0.3333333333333333,0.2,1.0,1.0,0.2,0.1,0.4166666666666667,0.2,1.0,1.0,0.043478260869565216,0.059704278843451655,0.059486356918141504,1.0,0.0,0.21739130434782608,0.0,0.16666666666666666,1.0,0.6774193548387096,2.0,0.11926605504587157,0.23076923076923078,0.043478260869565216,0.2,0.2,0.16666666666666666,0.2,0.2,0.1794871794871795,0.17391304347826086,0.6040609137055838,0.1486180335296783,0.0,0.6164584864070537,0.8420138888888888,T2,False,none,0.14869106410411903,0.13142338072220913,0.32343676697272306,0.18929729609853116,0.13806084996037213,0.24790122099143996,1.476833,0.32852250320257226,0.2192642007825271,0.2919337728835462,0.13386771677355944,0.3333333333333333,0.6774193548387096,1.0,0.6969697272727273,0.18181818181818182,0.027779166750005,0.6997455954392676
805fec30-97b7-4e16-ad7b-b22ce278381b,0.21739130434782608,0.2173913043478261,0.36363636363636365,0.23131315445497222,0.4580325670651903,0.48811611352563516,0.23232323232323232,0,0.4,0.125,0.8,0.4,1.0,0.8,0.8,0.125,0.6666666666666666,0.8,1.0,0.4,0.2173913043478261,0.4580325670651903,0.9386036316217896,0.41134284925431347,0.939805859041828,0.13043478260869565,0.4,0.3333333333333333,0.6,0.8387096774193549,1.0,0.4715596330275229,0.6153846153846154,0.21739130434782608,0.4,0.8,0.3333333333333333,0.4,0.8,0.5,0.4968944099378882,0.49746192893401014,0.25079293158133215,0.0,0.6678912564290962,0.6053240740740741,T2,False,none,0.09785619572215928,0.667229782530242,0.129927075389846,0.3733607792655525,0.02886198724213021,0.11872445997708657,0.737105,0.1405136703204261,0.3933925016715776,0.2683392977289792,0.6074351471592045,0.5555556666666667,0.5032258064516129,0.342858,0.8181818181818182,0.33766233766233766,0.231491389483369,0.8273353566919576
