account_id,acct_tx_count,acct_tx_velocity,acct_active_days,acct_amount_total,acct_amount_avg,acct_amount_std,acct_age_days,acct_kyc_unverified,dev_unique_count,dev_tx_per_device,dev_max_accts_per_device,dev_shared_count,dev_shared_ratio,dev_concentration,net_unique_ip_count,net_tx_per_ip,net_max_accts_per_ip,net_shared_ip_count,net_shared_ip_ratio,net_ip_concentration,tx_velocity,tx_amount_mean,tx_amount_max,tx_amount_concentration,tx_time_spread_hours,tx_hour_mode,tx_weekend_ratio,merch_unique_count,merch_concentration,merch_max_accts_per_merchant,merch_top_category,merch_avg_age_days,graph_degree,graph_weighted_degree,graph_connected_devices,graph_connected_ips,graph_connected_merchants,graph_shared_devices,graph_shared_ips,graph_proj_degree,graph_proj_weighted_degree,graph_community_size,graph_community_density,graph_community_fraud_ratio,graph_community_shared_device_ratio,graph_community_shared_ip_ratio,phase,is_fraud_account,fraud_cluster_id,device_drift_score,network_drift_score,merchant_drift_score,graph_drift_score,community_drift_score,account_drift_score,transaction_drift_score,behavioral_drift_score,relational_drift_score,account_genome_drift,relational_anomaly_score,net_ip_persistence_score,merch_persistence_score,dev_mutation_score,relational_stability_score,topology_drift_score,behavioral_shift_score,genome_drift_score
3293e810-8fb4-42d6-b5c3-11b967920cec,3.0,0.3333333333333333,3.0,9455.61,3151.8700000000003,2213.7711014465795,77,0,1.0,3.0,10.0,1.0,1.0,1.0,2.0,1.5,3.0,2.0,1.0,0.6666666666666666,0.3333333333333333,3151.8700000000003,4928.51,0.5212260234929317,117.31666666666666,4.0,0.3333333333333333,1.0,1.0,18.0,2.0,37.0,4,9.0,1,2,1,1,2,29,29,129,0.1169,0.0,0.1879,0.1099,T3,False,none,0.591098,0.539038,0.763769,0.666314,0.675501,0.624172,0.391588,0.537194,0.656329,0.600733,0.280979,1.5,18.0,0.25,6.333333,14.5,0.33333,2.694444
087b38e2-9611-4614-b0d1-e678fe4359f1,0.0,0.0,0.0,0.0,0.0,0.0,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,T3,False,none,2.767811,2.428211,2.297128,2.075966,2.409508,1.494739,1.781581,1.954088,2.265693,2.120277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d544c8f4-67ea-4616-bff8-1781d458079c,3.0,0.3333333333333333,3.0,8671.05,2890.35,2129.079125255799,35,1,1.0,3.0,8.0,1.0,1.0,1.0,2.0,1.5,3.0,1.0,0.5,0.6666666666666666,0.3333333333333333,2890.35,4376.11,0.504680517353723,107.16111111111111,0.0,0.0,2.0,0.6666666666666666,21.0,0.0,38.333333333333336,5,9.0,1,2,2,1,1,46,46,108,0.1587,0.0,0.2348,0.071,T3,False,none,0.472232,0.774565,0.357447,0.351423,0.625422,0.52681,0.499242,0.502027,0.50413,0.503149,0.054428,0.75,14.0,0.083333,7.5,23.0,0.499993,2.777778
1aeeef32-ba70-48d6-9c7c-0a28be73e955,3.0,0.3333333333333333,3.0,13150.32,4383.44,883.5343640176085,57,0,1.0,3.0,11.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,0.3333333333333333,4383.44,4961.22,0.37726990673991206,104.11,7.0,0.6666666666666666,3.0,0.3333333333333333,26.0,0.0,82.66666666666667,5,9.0,1,1,3,1,1,77,78,95,0.2056,0.0211,0.1855,0.0916,T3,False,none,0.650531,0.550371,1.162257,0.696925,0.105784,0.6012,0.748803,0.664496,0.658707,0.661408,0.322803,1.0,8.666667,0.083333,9.0,38.5,0.99997,3.361111
5799f55c-506b-42a2-886b-e44c148beb85,3.0,0.3333333333333333,2.0,6098.85,2032.95,947.4267555331126,83,0,2.0,1.5,11.0,2.0,1.0,0.6666666666666666,1.0,3.0,4.0,1.0,1.0,1.0,0.3333333333333333,2032.95,2963.84,0.485967026570583,192.88222222222223,12.0,0.0,1.0,1.0,27.0,2.0,54.0,4,9.0,2,1,1,2,1,44,44,89,0.2523,0.0,0.1667,0.1056,T3,False,none,0.677235,0.577315,0.799482,0.56302,0.277908,0.529798,0.586441,0.590804,0.568338,0.578822,0.303376,0.666667,27.0,0.4,9.333333,14.666667,0.33333,3.466667
2e94cfaf-3ab7-4d59-9501-ea5856cc3bfc,4.0,0.4444444444444444,4.0,11795.56,2948.89,1735.1607930678933,65,0,2.0,2.0,12.0,2.0,1.0,0.75,1.0,4.0,6.0,1.0,1.0,1.0,0.4444444444444444,2948.89,4980.05,0.42219699615787637,158.0525,1.0,0.25,3.0,0.5,24.0,2.0,41.5,6,12.0,2,1,3,2,1,82,84,154,0.1225,0.0,0.2652,0.1509,T3,False,none,0.62771,0.751513,0.635151,0.836299,1.400021,0.622729,0.585794,0.611841,0.867151,0.748006,0.538822,0.666667,12.0,0.166667,8.333333,27.333333,0.888871,3.055556
b43be182-9bb2-4581-95e9-491474acbfb2,6.0,0.6666666666666666,5.0,9753.16,1625.5266666666666,998.8886179082565,94,0,3.0,2.0,7.0,3.0,1.0,0.6666666666666666,2.0,3.0,6.0,2.0,1.0,0.8333333333333334,0.6666666666666666,1625.5266666666666,3137.38,0.3216783073383396,160.65805555555556,1.0,0.3333333333333333,4.0,0.3333333333333333,25.0,0.0,73.83333333333333,9,18.0,3,2,4,3,2,89,91,198,0.0889,0.0,0.2489,0.1724,T3,False,none,0.889003,0.480049,1.252116,1.578205,1.848264,1.004949,0.718455,0.876324,1.280741,1.092013,0.971393,0.75,8.333333,0.111111,8.666667,22.25,1.99994,3.175926
5e1bdc01-72ca-4101-ba81-2077e959ada6,4.0,0.4444444444444444,4.0,11155.81,2788.9525,854.3126024422598,41,0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.4444444444444444,2788.9525,3884.17,0.3481746282878608,226.43583333333333,3.0,0.25,3.0,0.5,25.0,1.0,72.5,5,12.0,1,1,3,1,1,69,70,121,0.174,0.0,0.2013,0.1186,T3,False,none,0.807887,0.778458,0.735883,0.634649,0.581664,0.528491,0.573548,0.623337,0.682861,0.655083,0.322002,1.0,12.5,0.1,8.666667,34.5,0.888871,3.255556
6b0e34f4-bdcf-4610-945c-20d9d09d7a8e,7.0,0.7777777777777778,4.0,15169.57,2167.0814285714287,1898.4334460060181,51,1,2.0,3.5,11.0,2.0,1.0,0.8571428571428571,3.0,2.3333333333333335,5.0,3.0,1.0,0.7142857142857143,0.7777777777777778,2167.0814285714287,4978.91,0.32821695011790053,185.94722222222222,12.0,0.2857142857142857,4.0,0.5714285714285714,27.0,2.0,40.0,9,21.0,2,3,4,2,3,108,109,121,0.1789,0.0083,0.2434,0.1287,T3,False,none,0.629486,0.747701,0.90256,1.793821,0.804265,1.019776,0.835924,0.84698,1.181685,1.02549,1.166565,1.333333,15.428571,0.126984,9.666667,36.0,1.361087,3.708995
805fec30-97b7-4e16-ad7b-b22ce278381b,5.0,0.5555555555555556,4.0,17290.54,3458.108,800.4493541255434,43,0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,2.5,4.0,2.0,1.0,0.6,0.5555555555555556,3458.108,4653.94,0.2691610556986652,107.08333333333333,0.0,0.4,2.0,0.8,19.0,2.0,35.2,5,15.0,1,2,2,1,2,40,41,154,0.1225,0.0,0.2652,0.1509,T3,False,none,0.915794,0.444481,0.422192,0.472064,1.400021,0.880561,0.752093,0.847805,0.609438,0.720676,0.314382,1.5,15.2,0.133333,6.666667,20.0,0.694436,2.766667
